content,Normalisasi,Tokenize,Stopword,Stemming
akun ditangguhkan lagi padahal bulan kemarin udah ditangguhkan juga tapi berhasil banding dan ke buka lagi sekarang dapat notifnya karena masalah integritas akun tiap ditangguhkan karena masalah integritas akun terus ini sebenarnya kenapa sih,akun ditangguhkan lagi padahal bulan kemarin udah ditangguhkan juga tapi berhasil banding dan ke buka lagi sekarang dapat notifnya karena masalah integritas akun setiap ditangguhkan karena masalah integritas akun terus ini sebenarnya kenapa sih,"['akun', 'ditangguhkan', 'lagi', 'padahal', 'bulan', 'kemarin', 'udah', 'ditangguhkan', 'juga', 'tapi', 'berhasil', 'banding', 'dan', 'ke', 'buka', 'lagi', 'sekarang', 'dapat', 'notifnya', 'karena', 'masalah', 'integritas', 'akun', 'setiap', 'ditangguhkan', 'karena', 'masalah', 'integritas', 'akun', 'terus', 'ini', 'sebenarnya', 'kenapa', 'sih']","['akun', 'ditangguhkan', 'kemarin', 'udah', 'ditangguhkan', 'berhasil', 'banding', 'buka', 'notifnya', 'integritas', 'akun', 'ditangguhkan', 'integritas', 'akun', 'sih']",akun tangguh kemarin udah tangguh hasil banding buka notifnya integritas akun tangguh integritas akun sih
tidak muncul notifikasi fitur catatan di dm tidak muncul tiap refresh selalu ada notif tidak ada jaringan padahal jaringan aman,tidak muncul notifikasi fitur catatan di dm tidak muncul setiap refresh selalu ada notif tidak ada jaringan padahal jaringan aman,"['tidak', 'muncul', 'notifikasi', 'fitur', 'catatan', 'di', 'dm', 'tidak', 'muncul', 'setiap', 'refresh', 'selalu', 'ada', 'notif', 'tidak', 'ada', 'jaringan', 'padahal', 'jaringan', 'aman']","['muncul', 'notifikasi', 'fitur', 'catatan', 'dm', 'muncul', 'refresh', 'notif', 'jaringan', 'jaringan', 'aman']",muncul notifikasi fitur catat muncul refresh notif jaring jaring aman
scrool dr atas kebawah atau sebaliknya tidak seperti biasanya ini terjadi setelah update yg terbaru melihat foto slide ke dan selanjutnya pun sulit saya uda cek di aplikasi lain tidaj seperti ini krna awalnya saya kira hp saya yg bermaslah mohon diperbaiki,scrool dari atas kebawah atau sebaliknya tidak seperti biasanya ini terjadi setelah update yang terbaru melihat foto slide ke dan selanjutnya pun sulit saya sudah cek di aplikasi lain tidaj seperti ini karena awalnya saya kira hp saya yang bermaslah mohon diperbaiki,"['scrool', 'dari', 'atas', 'kebawah', 'atau', 'sebaliknya', 'tidak', 'seperti', 'biasanya', 'ini', 'terjadi', 'setelah', 'update', 'yang', 'terbaru', 'melihat', 'foto', 'slide', 'ke', 'dan', 'selanjutnya', 'pun', 'sulit', 'saya', 'sudah', 'cek', 'di', 'aplikasi', 'lain', 'tidaj', 'seperti', 'ini', 'karena', 'awalnya', 'saya', 'kira', 'hp', 'saya', 'yang', 'bermaslah', 'mohon', 'diperbaiki']","['scrool', 'kebawah', 'update', 'terbaru', 'foto', 'slide', 'sulit', 'cek', 'aplikasi', 'tidaj', 'hp', 'bermaslah', 'mohon', 'diperbaiki']",scrool bawah update baru foto slide sulit cek aplikasi tidaj mas mohon baik
bug di bagian profil musik fitur tambahkan musik menghilang jadi saya tidak bisa menghapus musik yang sudah saya taro di bio profil sedangkan di akun lain fitunya masih ada tetapi di akun pribadi saya fiturnya tidak ada,bug di bagian profil musik fitur tambahkan musik menghilang jadi saya tidak bisa menghapus musik yang sudah saya taro di bio profil sedangkan di akun lain fitunya masih ada tetapi di akun pribadi saya fiturnya tidak ada,"['bug', 'di', 'bagian', 'profil', 'musik', 'fitur', 'tambahkan', 'musik', 'menghilang', 'jadi', 'saya', 'tidak', 'bisa', 'menghapus', 'musik', 'yang', 'sudah', 'saya', 'taro', 'di', 'bio', 'profil', 'sedangkan', 'di', 'akun', 'lain', 'fitunya', 'masih', 'ada', 'tetapi', 'di', 'akun', 'pribadi', 'saya', 'fiturnya', 'tidak', 'ada']","['bug', 'profil', 'musik', 'fitur', 'tambahkan', 'musik', 'menghilang', 'menghapus', 'musik', 'taro', 'bio', 'profil', 'akun', 'fitunya', 'akun', 'pribadi', 'fiturnya']",bug profil musik fitur tambah musik hilang hapus musik taro bio profil akun fitunya akun pribadi fiturnya
enak di pakai aplikasi nya juga menarik dan bisa di pakai kapan saja contohnya buat saya up video foto dan saya bisa foto menggunakan filter di ig i love ig,enak di pakai aplikasi nya juga menarik dan bisa di pakai kapan saja contohnya buat saya up video foto dan saya bisa foto menggunakan filter di instagram i love instagram,"['enak', 'di', 'pakai', 'aplikasi', 'nya', 'juga', 'menarik', 'dan', 'bisa', 'di', 'pakai', 'kapan', 'saja', 'contohnya', 'buat', 'saya', 'up', 'video', 'foto', 'dan', 'saya', 'bisa', 'foto', 'menggunakan', 'filter', 'di', 'instagram', 'i', 'love', 'instagram']","['enak', 'pakai', 'aplikasi', 'nya', 'menarik', 'pakai', 'contohnya', 'up', 'video', 'foto', 'foto', 'filter', 'instagram', 'i', 'love', 'instagram']",enak pakai aplikasi nya tarik pakai contoh video foto foto filter instagram love instagram
saya punya masalah saat ganti thumbnail reel tdk bisa pilih di frame dan jika pilih dri roll kamera hanya berfungsi sekali,saya punya masalah saat ganti thumbnail reel tidak bisa pilih di frame dan jika pilih dari roll kamera hanya berfungsi sekali,"['saya', 'punya', 'masalah', 'saat', 'ganti', 'thumbnail', 'reel', 'tidak', 'bisa', 'pilih', 'di', 'frame', 'dan', 'jika', 'pilih', 'dari', 'roll', 'kamera', 'hanya', 'berfungsi', 'sekali']","['ganti', 'thumbnail', 'reel', 'pilih', 'frame', 'pilih', 'roll', 'kamera', 'berfungsi']",ganti thumbnail reel pilih frame pilih roll kamera fungsi
setelah di update malah susah jaringan padahal download film lancar putar youtube gk masalah fb gak maslaah kok cmn ig yg kayak susah jaringan,setelah di update malah susah jaringan padahal download film lancar putar youtube tidak masalah fb tidak maslaah kok cuman instagram yang kayak susah jaringan,"['setelah', 'di', 'update', 'malah', 'susah', 'jaringan', 'padahal', 'download', 'film', 'lancar', 'putar', 'youtube', 'tidak', 'masalah', 'fb', 'tidak', 'maslaah', 'kok', 'cuman', 'instagram', 'yang', 'kayak', 'susah', 'jaringan']","['update', 'susah', 'jaringan', 'download', 'film', 'lancar', 'putar', 'youtube', 'fb', 'maslaah', 'cuman', 'instagram', 'kayak', 'susah', 'jaringan']",update susah jaring download film lancar putar youtube maslaah cuman instagram kayak susah jaring
sering bug buka aplikasi sendiri padahal lagi buka aplikasi lain tiba buka sendiri sering refresh sendiri juga perbaiki lagi bug nya,sering bug buka aplikasi sendiri padahal lagi buka aplikasi lain tiba buka sendiri sering refresh sendiri juga perbaiki lagi bug nya,"['sering', 'bug', 'buka', 'aplikasi', 'sendiri', 'padahal', 'lagi', 'buka', 'aplikasi', 'lain', 'tiba', 'buka', 'sendiri', 'sering', 'refresh', 'sendiri', 'juga', 'perbaiki', 'lagi', 'bug', 'nya']","['bug', 'buka', 'aplikasi', 'buka', 'aplikasi', 'buka', 'refresh', 'perbaiki', 'bug', 'nya']",bug buka aplikasi buka aplikasi buka refresh baik bug nya
salah satu media sosial yang sangat bagus fitur fitur yang disediakan oleh instagram sangat simple dan mudah dimengerti serta dapat menjangkau orang lebih banyak,salah satu media sosial yang sangat bagus fitur fitur yang disediakan oleh instagram sangat simple dan mudah dimengerti serta dapat menjangkau orang lebih banyak,"['salah', 'satu', 'media', 'sosial', 'yang', 'sangat', 'bagus', 'fitur', 'fitur', 'yang', 'disediakan', 'oleh', 'instagram', 'sangat', 'simple', 'dan', 'mudah', 'dimengerti', 'serta', 'dapat', 'menjangkau', 'orang', 'lebih', 'banyak']","['salah', 'media', 'sosial', 'bagus', 'fitur', 'fitur', 'disediakan', 'instagram', 'simple', 'mudah', 'dimengerti', 'menjangkau', 'orang']",salah media sosial bagus fitur fitur sedia instagram simple mudah erti jangkau orang
saya tidak bisa fto ketika mau foto cuman hitam aja dan kalo mau posting story gambar nya jadi blur sudah melaporkan ke pihak ig malah tidak ada jawaban tolong ig banyak sekali bug saya bingung mau foto pake efek malah ga bisa tolong diperbaiki bug ini ini sangat menyusahkan oranggg,saya tidak bisa fto ketika mau foto cuman hitam aja dan kalo mau posting story gambar nya jadi blur sudah melaporkan ke pihak instagram malah tidak ada jawaban tolong instagram banyak sekali bug saya bingung mau foto pake efek malah tidak bisa tolong diperbaiki bug ini ini sangat menyusahkan oranggg,"['saya', 'tidak', 'bisa', 'fto', 'ketika', 'mau', 'foto', 'cuman', 'hitam', 'aja', 'dan', 'kalo', 'mau', 'posting', 'story', 'gambar', 'nya', 'jadi', 'blur', 'sudah', 'melaporkan', 'ke', 'pihak', 'instagram', 'malah', 'tidak', 'ada', 'jawaban', 'tolong', 'instagram', 'banyak', 'sekali', 'bug', 'saya', 'bingung', 'mau', 'foto', 'pake', 'efek', 'malah', 'tidak', 'bisa', 'tolong', 'diperbaiki', 'bug', 'ini', 'ini', 'sangat', 'menyusahkan', 'oranggg']","['fto', 'foto', 'cuman', 'hitam', 'aja', 'kalo', 'posting', 'story', 'gambar', 'nya', 'blur', 'melaporkan', 'instagram', 'tolong', 'instagram', 'bug', 'bingung', 'foto', 'pake', 'efek', 'tolong', 'diperbaiki', 'bug', 'menyusahkan', 'oranggg']",fto foto cuman hitam aja kalo posting story gambar nya blur lapor instagram tolong instagram bug bingung foto pake efek tolong baik bug susah oranggg
banyak bget masalah nya di instagram ini update story aja susah banyak ini itu nya padahal instagram gak pernah di apa in sinyal kuat jg update status gk bisa hapus cache sama apa sih aplikasi bgni amat dah hri upload story gk kekirim trus update story di instagram banyak banget yang gagal terkirim arsip jg banyak yg kehapus smkin buruk aja playann nya gk kayak apk yg lain,banyak bget masalah nya di instagram ini update story aja susah banyak ini itu nya padahal instagram tidak pernah di apa in sinyal kuat juga update status tidak bisa hapus cache sama apa sih aplikasi bgni amat dah hri upload story tidak kekirim trus update story di instagram banyak banget yang gagal terkirim arsip juga banyak yang kehapus smkin buruk aja playann nya tidak kayak aplikasi yang lain,"['banyak', 'bget', 'masalah', 'nya', 'di', 'instagram', 'ini', 'update', 'story', 'aja', 'susah', 'banyak', 'ini', 'itu', 'nya', 'padahal', 'instagram', 'tidak', 'pernah', 'di', 'apa', 'in', 'sinyal', 'kuat', 'juga', 'update', 'status', 'tidak', 'bisa', 'hapus', 'cache', 'sama', 'apa', 'sih', 'aplikasi', 'bgni', 'amat', 'dah', 'hri', 'upload', 'story', 'tidak', 'kekirim', 'trus', 'update', 'story', 'di', 'instagram', 'banyak', 'banget', 'yang', 'gagal', 'terkirim', 'arsip', 'juga', 'banyak', 'yang', 'kehapus', 'smkin', 'buruk', 'aja', 'playann', 'nya', 'tidak', 'kayak', 'aplikasi', 'yang', 'lain']","['bget', 'nya', 'instagram', 'update', 'story', 'aja', 'susah', 'nya', 'instagram', 'in', 'sinyal', 'kuat', 'update', 'status', 'hapus', 'cache', 'sih', 'aplikasi', 'bgni', 'dah', 'hri', 'upload', 'story', 'kekirim', 'trus', 'update', 'story', 'instagram', 'banget', 'gagal', 'terkirim', 'arsip', 'kehapus', 'smkin', 'buruk', 'aja', 'playann', 'nya', 'kayak', 'aplikasi']",bget nya instagram update story aja susah nya instagram sinyal kuat update status hapus cache sih aplikasi bgni dah hri upload story kirim trus update story instagram banget gagal kirim arsip hapus smkin buruk aja playann nya kayak aplikasi
duh nyebelin banget sih igsaya pas ingin menerima pertemanan malah di tunda permintaanya tidak seperti ig yg dulu tak pernah di tunda permintaanya kesel gonta ganti akun ig terus tolong dong untuk aplikasi ignya di perbaiki lagi biar tidak kayak gini terus saya udah bosan ganti akun ig terus saya sudah tidak suka ig saya sprt ini terus,duh nyebelin banget sih igsaya saat ingin menerima pertemanan malah di tunda permintaanya tidak seperti instagram yang dulu tidak pernah di tunda permintaanya kesal gonta ganti akun instagram terus tolong dong untuk aplikasi ignya di perbaiki lagi biar tidak kayak gini terus saya udah bosan ganti akun instagram terus saya sudah tidak suka instagram saya sprt ini terus,"['duh', 'nyebelin', 'banget', 'sih', 'igsaya', 'saat', 'ingin', 'menerima', 'pertemanan', 'malah', 'di', 'tunda', 'permintaanya', 'tidak', 'seperti', 'instagram', 'yang', 'dulu', 'tidak', 'pernah', 'di', 'tunda', 'permintaanya', 'kesal', 'gonta', 'ganti', 'akun', 'instagram', 'terus', 'tolong', 'dong', 'untuk', 'aplikasi', 'ignya', 'di', 'perbaiki', 'lagi', 'biar', 'tidak', 'kayak', 'gini', 'terus', 'saya', 'udah', 'bosan', 'ganti', 'akun', 'instagram', 'terus', 'saya', 'sudah', 'tidak', 'suka', 'instagram', 'saya', 'sprt', 'ini', 'terus']","['duh', 'nyebelin', 'banget', 'sih', 'igsaya', 'menerima', 'pertemanan', 'tunda', 'permintaanya', 'instagram', 'tunda', 'permintaanya', 'kesal', 'gonta', 'ganti', 'akun', 'instagram', 'tolong', 'aplikasi', 'ignya', 'perbaiki', 'biar', 'kayak', 'gini', 'udah', 'bosan', 'ganti', 'akun', 'instagram', 'suka', 'instagram', 'sprt']",duh nyebelin banget sih igsaya terima teman tunda permintaanya instagram tunda permintaanya kesal gonta ganti akun instagram tolong aplikasi ignya baik biar kayak gin udah bosan ganti akun instagram suka instagram sprt
izinkan menambahkan media tolong di perbaiki lagi masa udah di nonaktifkan fiturnya ga ilang ilang woy balikin ga seperti semula,izinkan menambahkan media tolong di perbaiki lagi masa udah di nonaktifkan fiturnya tidak hilang hilang woy balikin tidak seperti semula,"['izinkan', 'menambahkan', 'media', 'tolong', 'di', 'perbaiki', 'lagi', 'masa', 'udah', 'di', 'nonaktifkan', 'fiturnya', 'tidak', 'hilang', 'hilang', 'woy', 'balikin', 'tidak', 'seperti', 'semula']","['izinkan', 'media', 'tolong', 'perbaiki', 'udah', 'nonaktifkan', 'fiturnya', 'hilang', 'hilang', 'woy', 'balikin']",izin media tolong baik udah nonaktif fiturnya hilang hilang woy balikin
heh instagram lu ya kenapa ketika gw nyari audio nya karina yg up kok gaada sih sedangkan lagu solo nya member lain muncul yg ga muncul cuma si karina doang plis lah ini di dua ig gw sendiri loh kok gaada sih dari awal gw dah nunggu lagu nya si karina keluar eh si instagram malah bikin kesel di gw gaada tapi orang lain nyari kok ada lu ada masalah apa sm gw instagram plis perbaiki klo bug bug macam apa ini,heh instagram kamu ya kenapa ketika aku cari audio nya karina yang up kok sih sedangkan lagu solo nya member lain muncul yang tidak muncul cuma si karina doang plis lah ini di dua instagram aku sendiri loh kok sih dari awal aku dah tunggu lagu nya si karina keluar eh si instagram malah bikin kesal di aku tapi orang lain cari kok ada kamu ada masalah apa sama aku instagram plis perbaiki kalau bug bug macam apa ini,"['heh', 'instagram', 'kamu', 'ya', 'kenapa', 'ketika', 'aku', 'cari', 'audio', 'nya', 'karina', 'yang', 'up', 'kok', 'sih', 'sedangkan', 'lagu', 'solo', 'nya', 'member', 'lain', 'muncul', 'yang', 'tidak', 'muncul', 'cuma', 'si', 'karina', 'doang', 'plis', 'lah', 'ini', 'di', 'dua', 'instagram', 'aku', 'sendiri', 'loh', 'kok', 'sih', 'dari', 'awal', 'aku', 'dah', 'tunggu', 'lagu', 'nya', 'si', 'karina', 'keluar', 'eh', 'si', 'instagram', 'malah', 'bikin', 'kesal', 'di', 'aku', 'tapi', 'orang', 'lain', 'cari', 'kok', 'ada', 'kamu', 'ada', 'masalah', 'apa', 'sama', 'aku', 'instagram', 'plis', 'perbaiki', 'kalau', 'bug', 'bug', 'macam', 'apa', 'ini']","['heh', 'instagram', 'ya', 'cari', 'audio', 'nya', 'karina', 'up', 'sih', 'lagu', 'solo', 'nya', 'member', 'muncul', 'muncul', 'si', 'karina', 'doang', 'plis', 'instagram', 'loh', 'sih', 'dah', 'tunggu', 'lagu', 'nya', 'si', 'karina', 'eh', 'si', 'instagram', 'bikin', 'kesal', 'orang', 'cari', 'instagram', 'plis', 'perbaiki', 'bug', 'bug']",heh instagram cari audio nya karina sih lagu solo nya member muncul muncul karina doang plis instagram loh sih dah tunggu lagu nya karina instagram bikin kesal orang cari instagram plis baik bug bug
tiba terlogout dan tidak bisa login lagi padahal password dan username sudah benar tp anehnya di instagram lite bisa login tanpa masalah,tiba terlogout dan tidak bisa login lagi padahal password dan username sudah benar tapi anehnya di instagram lite bisa login tanpa masalah,"['tiba', 'terlogout', 'dan', 'tidak', 'bisa', 'login', 'lagi', 'padahal', 'password', 'dan', 'username', 'sudah', 'benar', 'tapi', 'anehnya', 'di', 'instagram', 'lite', 'bisa', 'login', 'tanpa', 'masalah']","['terlogout', 'login', 'password', 'username', 'anehnya', 'instagram', 'lite', 'login']",terlogout login password username aneh instagram lite login
saya kalau mau buat story ig kenapa fotonya acak dan tidak sesuai tanggal yang ada di galeri padahal pengaturan nya sudah di setel tapi kok tetap gak bisa tolong diperbaiki,saya kalau mau buat story instagram kenapa fotonya acak dan tidak sesuai tanggal yang ada di galeri padahal pengaturan nya sudah di setel tapi kok tetap tidak bisa tolong diperbaiki,"['saya', 'kalau', 'mau', 'buat', 'story', 'instagram', 'kenapa', 'fotonya', 'acak', 'dan', 'tidak', 'sesuai', 'tanggal', 'yang', 'ada', 'di', 'galeri', 'padahal', 'pengaturan', 'nya', 'sudah', 'di', 'setel', 'tapi', 'kok', 'tetap', 'tidak', 'bisa', 'tolong', 'diperbaiki']","['story', 'instagram', 'fotonya', 'acak', 'sesuai', 'tanggal', 'galeri', 'pengaturan', 'nya', 'setel', 'tolong', 'diperbaiki']",story instagram foto acak sesuai tanggal galeri atur nya setel tolong baik
kenapa akun saya tiba tiba ditangguhkan ya tanpa alasan yg jelas pdhl tidak melakukan pelanggaran loh terus loadingnya lama bngt udh kirim foto selfie untuk banding tp masih blm pulih klr kirim selfie juga layar langsung blank berubah jd hitam udh sempet masuk habis itu muncul lagi notif buat kirim banding emangnya sekali kirim harus brp kali what happened to instagram sering seringlah kek gini deh,kenapa akun saya tiba tiba ditangguhkan ya tanpa alasan yang jelas padahal tidak melakukan pelanggaran loh terus loadingnya lama banget sudah kirim foto selfie untuk banding tapi masih belum pulih klr kirim selfie juga layar langsung blank berubah jadi hitam sudah sempet masuk habis itu muncul lagi notif buat kirim banding emangnya sekali kirim harus brp kali what happened to instagram sering seringlah kayak gini deh,"['kenapa', 'akun', 'saya', 'tiba', 'tiba', 'ditangguhkan', 'ya', 'tanpa', 'alasan', 'yang', 'jelas', 'padahal', 'tidak', 'melakukan', 'pelanggaran', 'loh', 'terus', 'loadingnya', 'lama', 'banget', 'sudah', 'kirim', 'foto', 'selfie', 'untuk', 'banding', 'tapi', 'masih', 'belum', 'pulih', 'klr', 'kirim', 'selfie', 'juga', 'layar', 'langsung', 'blank', 'berubah', 'jadi', 'hitam', 'sudah', 'sempet', 'masuk', 'habis', 'itu', 'muncul', 'lagi', 'notif', 'buat', 'kirim', 'banding', 'emangnya', 'sekali', 'kirim', 'harus', 'brp', 'kali', 'what', 'happened', 'to', 'instagram', 'sering', 'seringlah', 'kayak', 'gini', 'deh']","['akun', 'ditangguhkan', 'ya', 'alasan', 'pelanggaran', 'loh', 'loadingnya', 'banget', 'kirim', 'foto', 'selfie', 'banding', 'pulih', 'klr', 'kirim', 'selfie', 'layar', 'langsung', 'blank', 'berubah', 'hitam', 'sempet', 'masuk', 'habis', 'muncul', 'notif', 'kirim', 'banding', 'emangnya', 'kirim', 'brp', 'kali', 'what', 'happened', 'to', 'instagram', 'seringlah', 'kayak', 'gini', 'deh']",akun tangguh alas langgar loh loadingnya banget kirim foto selfie banding pulih klr kirim selfie layar langsung blank ubah hitam sempet masuk habis muncul notif kirim banding emang kirim brp kali what happened instagram sering kayak gin deh
